id_version,package_name,average_rating,total_reviews,total_sentences,feature_requests,% feature_requests,problem_discoveries,% problem_discoveries,information_seeking,%  information_seeking,information_giving,% information_giving,other,App,GUI,Contents,Download,Company,Feature/Functionality,Improvement,Pricing,Resources,Update/Version,Model,Security,Other
1569,com.menny.android.anysoftkeyboard,4.239130435,46,90,7,0.152173913,2,0.043478261,2,0.043478261,7,0.152173913,72,16,10,2,1,43,1,1,0,0,0,2,0,39
1570,com.menny.android.anysoftkeyboard,4.156862745,153,302,16,0.104575163,27,0.176470588,15,0.098039216,24,0.156862745,220,54,47,6,0,150,7,14,0,1,0,11,7,117
1576,kvj.taskw,4.277777778,18,38,3,0.166666667,0,0,0,0,2,0.111111111,33,8,7,1,2,23,0,3,0,0,0,4,0,7
1579,jp.co.kayo.android.localplayer,3.383561644,73,167,12,0.164383562,27,0.369863014,3,0.04109589,11,0.150684932,114,43,28,17,0,99,3,14,1,0,3,10,0,43
1580,org.zamedev.gloomydungeons2.opensource,1.352941176,17,31,1,0.058823529,2,0.117647059,0,0,5,0.294117647,23,1,7,2,1,14,1,0,0,0,1,1,0,14
1585,com.moonpi.swiftnotes,3.166666667,12,27,2,0.166666667,2,0.166666667,1,0.083333333,0,0,22,4,4,6,0,13,1,2,0,0,0,0,0,9
1595,org.jfedor.frozenbubble,4.575,40,82,1,0.025,2,0.05,0,0,8,0.2,71,23,8,2,3,26,3,6,0,0,0,6,0,29
1599,tv.piratemedia.lightcontroler,3.472727273,55,137,14,0.254545455,16,0.290909091,1,0.018181818,18,0.327272727,88,55,18,3,1,88,5,7,4,0,1,5,0,29
1605,wb.receiptspro,4.826086957,92,249,13,0.141304348,4,0.043478261,3,0.032608696,35,0.380434783,194,99,33,8,5,124,7,18,0,0,1,12,2,60
1606,wb.receiptspro,4.678571429,168,507,32,0.19047619,19,0.113095238,8,0.047619048,53,0.31547619,395,178,89,22,7,289,5,26,1,5,1,10,6,112
1609,com.google.android.diskusage,4.708066581,2343,4514,160,0.068288519,180,0.076824584,61,0.026034998,283,0.120785318,3830,1446,654,178,121,2166,57,65,177,2,53,360,5,1369
1613,com.brentpanther.bitcoinwidget,4.461538462,39,75,4,0.102564103,3,0.076923077,0,0,3,0.076923077,65,5,12,1,1,37,2,4,0,0,0,2,0,33
1616,at.tomtasche.reader,3.992320819,1172,2053,86,0.07337884,179,0.152730375,18,0.015358362,112,0.09556314,1658,548,187,53,26,1182,38,42,6,2,26,105,5,596
1620,com.simplemobiletools.camera,3.861111111,72,184,10,0.138888889,19,0.263888889,1,0.013888889,14,0.194444444,140,52,40,10,1,88,4,9,1,0,0,9,0,52
1621,a2dp.Vol,3.538461538,26,81,3,0.115384615,10,0.384615385,2,0.076923077,11,0.423076923,55,23,3,0,1,43,0,11,1,0,0,18,0,25
1623,a2dp.Vol,4.307692308,13,25,1,0.076923077,2,0.153846154,0,0,1,0.076923077,21,6,0,1,0,16,0,2,0,0,0,0,1,6
1627,org.cprados.wificellmanager,4.14,300,690,27,0.09,47,0.156666667,7,0.023333333,52,0.173333333,557,178,47,33,6,368,12,11,118,0,0,72,0,180
1628,org.cprados.wificellmanager,3.310734463,177,420,16,0.09039548,43,0.242937853,8,0.04519774,31,0.175141243,322,123,26,22,1,243,3,31,70,1,1,49,0,104
1640,jp.sblo.pandora.aGrep,4.2,30,72,9,0.3,5,0.166666667,2,0.066666667,7,0.233333333,49,22,8,2,0,52,1,3,0,0,0,8,2,13
1644,com.simplemobiletools.applauncher,4.183397683,1036,2258,123,0.118725869,190,0.183397683,18,0.017374517,189,0.182432432,1738,684,527,60,36,1141,54,143,17,8,12,71,12,641
1648,com.dozingcatsoftware.asciicam,4.103448276,87,152,19,0.218390805,17,0.195402299,4,0.045977011,8,0.091954023,104,45,36,9,0,74,2,1,0,0,1,3,0,39
1649,com.unleashyouradventure.swaccess,4.159090909,44,86,4,0.090909091,10,0.227272727,0,0,6,0.136363636,66,35,11,4,1,36,3,3,0,1,4,2,0,26
1650,com.unleashyouradventure.swaccess,4,81,129,5,0.061728395,12,0.148148148,2,0.024691358,4,0.049382716,106,46,8,9,8,67,6,1,0,0,14,2,0,29
1651,de.onyxbits.textfiction,4.175510204,245,625,34,0.13877551,48,0.195918367,19,0.07755102,41,0.167346939,483,169,78,30,6,321,9,12,0,0,31,32,0,182
1657,org.evilsoft.pathfinder.reference,4.716381418,409,816,97,0.237163814,30,0.073349633,14,0.034229829,63,0.15403423,612,287,112,86,22,423,22,67,1,0,9,17,1,202
1660,com.jmstudios.redmoon,4.142857143,21,70,0,0,11,0.523809524,0,0,16,0.761904762,43,23,9,1,1,41,2,5,0,0,0,4,0,17
1663,com.gh4a,5,11,16,0,0,1,0.090909091,0,0,0,0,15,7,1,1,0,1,1,1,0,0,0,1,0,7
1664,com.gh4a,3.805031447,159,330,31,0.194968553,27,0.169811321,8,0.050314465,25,0.157232704,239,80,51,8,1,176,9,5,2,10,4,8,0,111
1666,com.koushikdutta.superuser,4.34375,32,58,2,0.0625,4,0.125,1,0.03125,2,0.0625,49,12,1,0,0,18,2,4,0,0,0,3,0,32
1667,com.koushikdutta.superuser,4.018181818,55,98,2,0.036363636,16,0.290909091,3,0.054545455,11,0.2,66,34,2,0,1,32,1,14,0,0,0,6,0,39
1668,com.koushikdutta.superuser,3.5400982,1833,2781,55,0.030005456,397,0.216584834,65,0.035460993,147,0.080196399,2117,645,86,46,8,1061,37,355,7,1,41,220,5,1170
1669,ca.mimic.apphangar,4.214285714,42,106,9,0.214285714,8,0.19047619,6,0.142857143,5,0.119047619,78,41,14,1,0,52,0,4,1,0,1,3,0,35
1670,ca.mimic.apphangar,3.8375,80,185,5,0.0625,28,0.35,2,0.025,12,0.15,138,79,26,2,2,102,2,14,1,0,3,11,1,49
1671,ca.mimic.apphangar,3.825242718,103,254,10,0.097087379,33,0.32038835,6,0.058252427,23,0.223300971,182,114,53,11,1,157,1,20,1,0,0,19,2,57
1678,org.androidsoft.games.memory.kids,4.833333333,12,20,0,0,1,0.083333333,0,0,2,0.166666667,17,5,1,0,1,5,0,0,4,0,0,1,0,9
1683,simple.reboot.com,4.188449848,329,654,27,0.082066869,39,0.118541033,9,0.027355623,25,0.075987842,554,156,74,14,2,259,12,85,0,1,4,49,1,263
1687,eu.siacs.conversations,4.188405797,69,152,10,0.144927536,19,0.275362319,1,0.014492754,14,0.202898551,108,34,21,5,2,83,3,11,0,2,0,9,7,46
1690,com.phpsysinfo,3.692307692,13,16,0,0,1,0.076923077,1,0.076923077,0,0,14,8,1,0,0,8,0,0,0,0,0,0,0,5
1691,com.Pau.ImapNotes2,2.761904762,21,67,7,0.333333333,7,0.333333333,0,0,4,0.19047619,49,14,5,14,1,36,1,1,0,3,1,3,0,20
1710,org.montrealtransit.android,4.71875,32,56,1,0.03125,4,0.125,0,0,2,0.0625,49,24,1,2,0,25,5,0,0,0,0,0,0,16
1725,trikita.obsqr,4.590909091,22,53,0,0,0,0,1,0.045454545,3,0.136363636,49,10,5,4,0,24,1,0,0,1,0,2,0,24
1726,trikita.obsqr,4.222222222,18,46,2,0.111111111,0,0,0,0,3,0.166666667,41,10,9,2,1,17,0,1,0,1,0,2,0,20
1728,et.nWifiManager,3.653846154,26,76,5,0.192307692,6,0.230769231,3,0.115384615,8,0.307692308,54,16,7,3,0,42,1,0,11,0,0,7,0,28
1732,com.darshancomputing.BatteryIndicatorPro,3.823529412,34,117,3,0.088235294,9,0.264705882,0,0,9,0.264705882,96,26,13,1,2,56,2,15,1,0,1,8,0,47
1739,com.zegoggles.smssync,3.522357724,492,1167,52,0.105691057,120,0.243902439,34,0.069105691,83,0.168699187,878,331,68,39,3,647,10,43,5,15,5,90,13,346
1740,com.zegoggles.smssync,4.671875,64,156,4,0.0625,6,0.09375,2,0.03125,12,0.1875,132,75,9,4,1,68,1,2,0,2,1,22,1,38
1741,com.zegoggles.smssync,3.708087841,1867,4376,178,0.095340118,476,0.254954472,81,0.04338511,304,0.162828066,3337,1323,253,146,23,2459,26,155,20,55,28,377,45,1218
1743,net.cyclestreets,2.898305085,118,343,19,0.161016949,50,0.423728814,4,0.033898305,34,0.288135593,236,99,51,25,3,202,12,17,0,1,4,14,1,90
1744,com.matejdro.pebbledialer,3.461538462,26,60,2,0.076923077,12,0.461538462,0,0,5,0.192307692,41,19,8,2,0,33,1,3,0,0,0,6,3,14
1745,com.matejdro.pebbledialer,3.583333333,24,67,3,0.125,6,0.25,2,0.083333333,5,0.208333333,51,18,11,1,1,42,6,7,0,0,0,4,3,17
1746,com.matejdro.pebbledialer,2.882352941,17,45,3,0.176470588,7,0.411764706,1,0.058823529,8,0.470588235,26,12,6,0,1,24,4,4,0,0,0,6,5,9
1757,net.ralphbroenink.muzei.unsplash,2.545454545,11,26,0,0,3,0.272727273,1,0.090909091,1,0.090909091,21,3,4,0,0,15,0,2,0,0,1,0,0,7
1761,com.numix.icons,3.25,148,300,11,0.074324324,26,0.175675676,5,0.033783784,29,0.195945946,229,68,141,2,2,140,7,39,0,0,2,6,0,76
1762,com.numix.icons,4.023622047,127,240,25,0.196850394,6,0.047244094,12,0.094488189,20,0.157480315,177,47,98,4,4,101,7,5,0,0,3,11,1,83
1763,com.numix.icons,3.849206349,378,627,51,0.134920635,25,0.066137566,15,0.03968254,49,0.12962963,487,141,244,12,13,266,3,34,1,0,8,51,5,222
1768,com.google.android.stardroid,3.887102412,2861,5440,161,0.05627403,458,0.160083887,78,0.027263195,342,0.119538623,4401,2007,753,319,25,2375,89,258,6,2,41,413,6,1717
1774,com.umang.dashnotifier,3.809734513,226,478,35,0.154867257,72,0.318584071,10,0.044247788,34,0.150442478,327,136,89,23,3,302,17,20,0,3,5,32,0,113
1775,com.better.alarm,4.108108108,37,87,5,0.135135135,5,0.135135135,0,0,2,0.054054054,75,21,10,2,2,42,2,4,0,0,0,1,0,32
1776,com.better.alarm,4,12,32,1,0.083333333,2,0.166666667,0,0,0,0,29,7,5,2,1,15,0,1,0,0,1,1,0,9
1777,com.better.alarm,4.145604396,364,782,37,0.101648352,41,0.112637363,9,0.024725275,65,0.178571429,630,224,68,25,15,391,10,14,0,3,4,21,0,265
1780,com.dozuki.ifixit,3.9,10,17,0,0,0,0,0,0,1,0.1,16,6,3,2,0,9,1,0,0,0,0,2,0,4
1781,com.dozuki.ifixit,4.222222222,27,45,2,0.074074074,3,0.111111111,0,0,2,0.074074074,38,6,4,4,0,13,0,1,0,0,1,1,0,23
1782,com.dozuki.ifixit,4.227188082,537,814,26,0.048417132,77,0.143389199,12,0.022346369,48,0.089385475,651,262,74,65,5,317,10,12,0,4,17,57,3,303
1783,com.termux,4.545454545,11,21,0,0,4,0.363636364,0,0,0,0,17,6,4,0,0,13,0,0,0,0,1,1,0,7
1784,com.termux,4.666666667,21,29,0,0,0,0,1,0.047619048,1,0.047619048,27,5,0,1,0,13,1,0,0,0,0,2,0,11
1785,com.termux.styling,4.607843137,561,1121,58,0.103386809,73,0.130124777,28,0.049910873,65,0.115864528,897,252,77,38,3,521,10,25,0,0,6,140,2,384
1786,com.u17od.upm,4.11627907,215,455,37,0.172093023,30,0.139534884,3,0.013953488,32,0.148837209,353,152,45,20,5,243,5,27,2,9,12,57,2,126
1787,com.u17od.upm,3.822222222,45,118,7,0.155555556,10,0.222222222,2,0.044444444,11,0.244444444,88,42,4,7,2,72,0,6,0,1,2,24,0,24
1793,com.iskrembilen.quasseldroid,3.6875,16,37,5,0.3125,3,0.1875,0,0,2,0.125,27,13,6,2,0,20,3,3,1,0,0,3,0,8
1794,com.iskrembilen.quasseldroid,3.695652174,23,52,4,0.173913043,4,0.173913043,0,0,6,0.260869565,38,9,12,1,0,32,2,9,1,0,0,8,0,9
1796,de.ph1b.audiobook,4.35,100,240,15,0.15,26,0.26,1,0.01,20,0.2,178,70,39,3,7,138,3,9,2,0,2,7,0,61
1797,de.ph1b.audiobook,3.923076923,351,862,52,0.148148148,83,0.236467236,18,0.051282051,77,0.219373219,632,278,106,25,22,480,14,73,0,0,5,26,1,225
1798,vnd.blueararat.kaleidoscope6,3.733333333,15,42,0,0,5,0.333333333,0,0,0,0,37,18,5,2,0,16,0,1,0,0,0,0,0,10
1806,com.elsdoerfer.android.autostarts,2.714285714,77,173,5,0.064935065,43,0.558441558,3,0.038961039,7,0.090909091,115,59,20,7,1,111,2,18,0,0,2,30,0,27
1810,at.bitfire.davdroid,4.65,40,84,1,0.025,7,0.175,1,0.025,10,0.25,65,18,6,2,2,57,0,4,0,1,0,5,13,12
1815,me.phh.superuser,4.234042553,94,175,6,0.063829787,16,0.170212766,4,0.042553191,10,0.106382979,139,32,23,7,4,102,6,22,0,0,0,11,1,55
1817,de.j4velin.pedometer,3.583333333,12,42,4,0.333333333,3,0.25,0,0,3,0.25,32,13,6,0,0,25,0,4,0,0,0,2,0,12
1818,de.j4velin.pedometer,3.666666667,24,62,6,0.25,6,0.25,0,0,7,0.291666667,43,20,9,0,0,35,1,7,0,1,0,3,1,17
1819,com.daviancorp.android.mh4udatabase,4.508196721,488,1058,152,0.31147541,102,0.209016393,13,0.026639344,65,0.133196721,726,326,153,142,7,568,22,33,4,0,8,19,0,298
1826,com.amaze.filemanager,3.529411765,34,79,14,0.411764706,13,0.382352941,3,0.088235294,7,0.205882353,42,21,17,0,0,52,3,11,0,0,0,4,0,13
1827,com.amaze.filemanager,4.266666667,60,155,12,0.2,6,0.1,1,0.016666667,5,0.083333333,131,32,21,1,2,83,3,4,0,0,4,4,1,56
1828,com.amaze.filemanager,3.954545455,462,1019,69,0.149350649,103,0.222943723,20,0.043290043,69,0.149350649,758,219,157,39,26,635,26,50,6,6,3,28,4,263
1960,a2dp.Vol,3.7,20,45,3,0.15,5,0.25,2,0.1,5,0.25,30,12,0,1,1,23,1,0,0,0,0,7,0,13
1962,acr.browser.lightning,4.24137931,58,154,4,0.068965517,14,0.24137931,1,0.017241379,14,0.24137931,121,25,20,1,3,84,11,23,1,1,4,16,0,36
1964,aws.apps.usbDeviceEnumerator,4,16,30,2,0.125,3,0.1875,0,0,1,0.0625,24,2,0,3,0,9,4,0,5,0,0,2,0,15
1965,be.uhasselt.privacypolice,4,12,13,1,0.083333333,0,0,0,0,0,0,12,1,1,1,0,5,0,2,0,0,0,0,0,7
1966,ch.corten.aha.worldclock,3.769230769,39,102,5,0.128205128,15,0.384615385,1,0.025641026,5,0.128205128,76,29,11,7,0,68,0,7,3,2,0,1,1,21
1967,com.adam.aslfms,3.06010929,183,399,17,0.092896175,74,0.404371585,15,0.081967213,29,0.158469945,264,124,54,37,0,245,4,24,5,3,2,32,2,87
1968,com.adam.aslfms,4,28,56,1,0.035714286,4,0.142857143,0,0,5,0.178571429,46,17,1,5,1,37,0,2,0,0,0,1,1,12
1969,com.adam.aslfms,3.905263158,285,646,20,0.070175439,81,0.284210526,9,0.031578947,31,0.10877193,505,146,88,12,17,409,10,17,2,1,1,28,0,160
1970,com.amaze.filemanager,3.625,16,36,1,0.0625,5,0.3125,0,0,5,0.3125,25,11,3,0,1,23,2,4,0,0,0,0,0,9
1971,com.amaze.filemanager,4.114942529,174,333,13,0.074712644,26,0.149425287,7,0.040229885,18,0.103448276,269,103,34,14,4,204,2,22,1,2,1,32,1,71
1972,com.android.keepass,2.75,12,32,0,0,5,0.416666667,1,0.083333333,4,0.333333333,22,9,4,1,0,16,0,8,0,0,0,3,0,8
1973,com.angrydoughnuts.android.alarmclock,4.117647059,17,40,2,0.117647059,3,0.176470588,1,0.058823529,3,0.176470588,31,14,2,0,0,24,0,1,0,0,0,1,1,13
1975,com.app.missednotificationsreminder,4.347826087,46,98,11,0.239130435,2,0.043478261,0,0,6,0.130434783,79,23,15,5,1,53,3,4,0,0,0,1,0,28
1976,com.bleyl.recurrence,4.9,10,15,1,0.1,0,0,1,0.1,1,0.1,12,10,1,0,2,5,0,0,0,0,0,0,0,4
1978,com.dozingcatsoftware.cameratimer,4.375,24,49,0,0,4,0.166666667,0,0,3,0.125,42,5,8,3,0,25,2,0,1,4,0,1,0,16
1979,com.duckduckgo.mobile.android,4.139344262,488,932,47,0.096311475,60,0.12295082,14,0.028688525,51,0.104508197,760,238,117,34,4,480,24,35,4,32,12,40,3,290
1981,com.easwareapps.g2l,4.611842105,152,322,30,0.197368421,16,0.105263158,5,0.032894737,28,0.184210526,243,129,40,20,5,172,5,18,0,1,3,11,0,74
1982,com.gelakinetic.mtgfam,4.75,20,52,4,0.2,7,0.35,0,0,6,0.3,35,27,9,1,0,31,1,1,0,0,0,0,0,9
1983,com.gelakinetic.mtgfam,4.548717949,195,352,45,0.230769231,8,0.041025641,6,0.030769231,27,0.138461538,266,103,41,50,2,170,8,17,0,0,2,5,1,109
1992,com.matejdro.pebbledialer,4.4,10,17,0,0,2,0.2,0,0,1,0.1,14,6,2,0,0,10,0,1,0,0,0,4,0,4
1994,com.mobilepearls.sokoban,3.405797101,69,174,11,0.15942029,23,0.333333333,5,0.072463768,11,0.15942029,124,43,33,4,3,123,4,17,3,2,3,21,3,29
1995,com.nextcloud.client,2.3,10,22,1,0.1,6,0.6,0,0,2,0.2,13,6,0,1,1,11,1,3,0,0,0,0,0,9
1996,com.oakley.fon,2.359223301,103,239,15,0.145631068,51,0.495145631,6,0.058252427,15,0.145631068,152,74,36,9,4,166,4,16,1,5,7,22,2,45
1998,com.palliser.nztides,4.882352941,17,28,2,0.117647059,1,0.058823529,0,0,0,0,25,8,4,2,0,14,0,0,0,0,0,0,0,8
2002,com.pindroid,4.552941176,170,445,28,0.164705882,22,0.129411765,3,0.017647059,51,0.3,341,78,47,18,2,186,18,41,1,0,3,8,0,173
2009,com.xargsgrep.portknocker,4.333333333,21,31,6,0.285714286,0,0,0,0,0,0,25,12,5,0,0,14,1,0,0,1,0,0,0,10
2011,damo.three.ie,4.066037736,212,355,14,0.066037736,32,0.150943396,14,0.066037736,24,0.113207547,271,104,33,7,7,192,16,8,5,5,1,26,0,109
2012,de.blinkt.openvpn,4.620512821,585,1154,53,0.090598291,53,0.090598291,8,0.013675214,85,0.145299145,955,366,135,36,64,638,27,31,4,3,47,57,4,272
2013,de.danoeh.antennapod,3.891891892,74,109,2,0.027027027,20,0.27027027,5,0.067567568,6,0.081081081,76,43,1,1,0,55,1,1,0,0,3,9,0,35
2015,de.j4velin.wifiAutoOff,3.972222222,108,172,11,0.101851852,10,0.092592593,3,0.027777778,9,0.083333333,139,29,8,6,1,75,4,4,28,1,0,12,0,77
2019,dev.ukanth.ufirewall,3.896103896,77,154,10,0.12987013,20,0.25974026,3,0.038961039,8,0.103896104,113,52,6,4,2,73,3,12,4,0,2,17,1,48
2025,info.guardianproject.pixelknot,4.472222222,36,68,2,0.055555556,2,0.055555556,1,0.027777778,4,0.111111111,59,23,5,1,0,30,0,1,0,1,0,0,0,22
2026,me.tsukanov.counter,3.815789474,38,67,4,0.105263158,4,0.105263158,1,0.026315789,4,0.105263158,54,22,6,3,0,28,4,3,0,0,1,5,0,26
2029,net.kervala.comicsreader,4.232266436,2312,4077,170,0.073529412,317,0.137110727,60,0.025951557,324,0.140138408,3206,1363,553,112,112,1713,152,98,12,2,25,240,5,1335
2030,net.sourceforge.opencamera,3.512195122,41,101,10,0.243902439,11,0.268292683,2,0.048780488,12,0.292682927,66,28,21,1,1,60,1,21,0,1,0,5,1,20
2032,org.ametro,4.626609442,932,1975,147,0.157725322,63,0.067596567,17,0.018240343,157,0.168454936,1591,612,294,79,66,967,35,23,3,9,11,44,2,600
2033,org.isoron.uhabits,3.384615385,13,17,1,0.076923077,2,0.153846154,0,0,1,0.076923077,13,3,3,0,0,11,0,0,0,0,0,3,0,4
2034,org.jsl.wfwt,3.265306122,49,72,2,0.040816327,11,0.224489796,0,0,3,0.06122449,56,14,2,0,0,29,2,8,1,0,1,10,0,26
2035,org.kde.necessitas.ministro,4.625,24,39,0,0,2,0.083333333,1,0.041666667,4,0.166666667,32,17,5,1,0,21,0,1,0,0,1,3,0,12
2036,org.ligi.fast,4.6,260,541,26,0.1,14,0.053846154,11,0.042307692,31,0.119230769,459,114,40,23,7,177,16,6,1,0,5,10,2,258
2038,org.primftpd,4.233333333,30,64,4,0.133333333,6,0.2,0,0,1,0.033333333,53,16,12,2,2,37,5,2,4,0,0,6,1,15
2040,org.quantumbadger.redreader,4.529411765,51,105,11,0.215686275,9,0.176470588,2,0.039215686,9,0.176470588,74,44,19,3,1,61,2,1,3,0,3,5,0,17
2041,org.quantumbadger.redreader,3.25,12,29,0,0,4,0.333333333,0,0,1,0.083333333,24,8,1,1,0,14,0,2,0,0,2,7,0,7
2044,org.tamanegi.atmosphere,4,20,58,3,0.15,4,0.2,0,0,8,0.4,43,13,9,7,1,23,4,3,0,0,0,2,0,20
2045,org.tasks,4.144329897,97,279,23,0.237113402,18,0.18556701,5,0.051546392,27,0.278350515,206,77,52,18,7,152,4,13,0,2,1,15,2,69
2046,org.tasks,4.38884993,22816,32161,1168,0.051192146,1234,0.054084853,296,0.012973352,1570,0.06881136,27893,8532,1769,806,146,9869,1118,915,69,283,431,732,353,15078
2047,org.telegram.messenger,4.756302521,119,141,2,0.016806723,5,0.042016807,1,0.008403361,7,0.058823529,126,36,1,1,3,41,6,1,0,0,0,3,0,71
